Customer ID,Nationality,SAS Nationality,Name,Family Name,EducationLevel,Gender,BirthDate,Marital Status,No Of Dependents,Mobile Contact,Home Contact,Email Address,Residential Type,Residential Address 1,Residential Address 2,PostalCode
1039,SG,SG,AH KOW,YAP,Diploma,M,9/8/1974,Single,0,95162295,62249414,AhKowyap1039@Gmail.Com,HDB5,616 Hougang Ave 8,#07-376,530616
1040,SG,SG,KHIM HWA,ZENG,University,M,12/9/1981,Single,0,95156672,62948948,KhimHwazeng1040@Gmail.Com,SDH,21C Jalan Raya,,368569
1041,SG,SG,SHUTING,TOH,Diploma,F,7/6/1986,Married,2,95148954,62145448,Shutingtoh1041@Gmail.Com,HDB4,3 Teck Whye Avenue,#06-458,680003
1042,AU,PR,LACHIAN,TAYLOR,Diploma,M,15/10/1957,Single,0,95141862,62156499,Lachiantaylor1042@Gmail.Com,HDB5,310 Hougang Avenue 5,#04-277,530310
1043,SG,SG,EELIN,SIM,Below Secondary,F,24/10/1969,Single,0,95139693,62185547,Eelinsim1043@Gmail.Com,HDB4,425 Choa Chu Kang Avenue 4,#10-150,680425
1044,SG,SG,JOHN,FAN,University,M,14/3/1947,Single,0,95136675,62241211,Johnfan1044@Gmail.Com,HDB5,506 Hougang Avenue 8,#04-674,530506
1045,SG,SG,JOSHUA,ONG,Secondary,M,24/11/1982,Single,0,95131769,62165122,Joshuaong1045@Gmail.Com,HDB4,572 Hougang Street 51,#14-33,530572
1046,SG,SG,JAY,SAXENA,Diploma,F,3/11/1986,Single,0,95129408,62095432,Jaysaxena1046@Gmail.Com,HDB4,508  Jelapang Road,#14-88,670508
1047,SG,SG,ASHER,TEO,Below Secondary,M,15/5/1964,Single,0,95124143,62295449,Asherteo1047@Gmail.Com,HDB4,474 Choa Chu Kang Avenue 3,#04-193,680474
1048,SG,SG,ETHAN,WEN,University,M,8/4/1948,Single,0,95123625,62169944,Ethanwen1048@Gmail.Com,HDB4,181 Yung Sheng Road,#18-85,610181
1049,SG,SG,JUN WEI,CHONG,Diploma,M,12/1/1949,Single,0,95110326,62111551,JunWeichong1049@Gmail.Com,HDB4,567 Hougang Street 51,#12-57,530567
1050,SG,SG,MAVIN,LEO,University,M,18/7/1974,Single,0,95108307,62584774,Mavinleo1050@Gmail.Com,HDB4,404 Bukit Batok West Avenue 7,#08-14,650404
1051,SG,SG,WEI JUN,WEN,Diploma,M,19/7/1982,Single,0,95102898,62200248,WeiJunwen1051@Gmail.Com,HDB4,407 Bedok North Avenue 3,#18-179,460407
1052,SG,SG,KWANG YANG,QUEY,Diploma,M,19/10/1954,Divorced,0,95101469,62459844,KwangYangquey1052@Gmail.Com,HDB4,540 Choa Chu Kang Street 52,#07-32,680540
1053,PH,PR,MARITES,LACSON,University,M,22/3/1974,Single,0,94987232,62419000,Mariteslacson1053@Gmail.Com,HDB5,171 Hougang Avenue 1,#12-1477,530171
1054,SG,SG,ELIZABETH,KHOO,University,F,17/11/1989,Married,2,94983516,62499564,Elizabethkhoo1054@Gmail.Com,AP,17 Hua Guan Crescent,#14-622,589039
1055,SG,SG,EMMA,WANG,Diploma,F,1/5/1982,Single,0,94980305,62998447,Emmawang1055@Gmail.Com,HDB4,120 Yishun Ring Road,#04-431,760120
1056,IN,PR,MADHU,CHACKO,University,F,21/1/1978,Married,0,94970759,62295777,Madhuchacko1056@Gmail.Com,PC,391 Upper Paya Lebar Road,#07-372 Ca,534981
1057,SG,SG,FAITH,QUEY,Secondary,F,6/6/1985,Single,0,94964167,62651459,Faithquey1057@Gmail.Com,PC,114 Bishan Street,#11-90 Bis,570114
1058,SG,SG,GRACE,HOH,Secondary,F,28/4/1975,Married,0,94959021,62339999,Gracehoh1058@Gmail.Com,HDB4,Blk 12 Kampong Arang Road,#10-760,431012
1059,SG,SG,RYAN,GAN,Diploma,M,24/8/1983,Married,0,94955284,62484188,Ryangan1059@Gmail.Com,PC,80-102 Flora Road,#03-517 Ed,506999
1060,SG,SG,ALVIN,HOH,University,M,26/4/1948,Single,0,94952248,62215471,Alvinhoh1060@Gmail.Com,HDB4,476 Tampines Street 44,#03-185,520476
1061,SG,SG,JACKSON,TEO,University,M,17/11/1934,Widowed,0,94937978,62295225,Jacksonteo1061@Gmail.Com,HDB5,409 Serangoon Central,#03-301,550409
1062,SG,SG,JAMES,HO,Diploma,M,9/4/1983,Single,0,94928426,62299444,Jamesho1062@Gmail.Com,HDB4,404A Fernvale Lane,#16-129,791404
1063,CN,PR,CHUNCHEN,GE,Diploma,F,11/6/1986,Single,0,94913714,69118171,Chunchenge1063@Gmail.Com,HDB4,674B Jurong West St 65,#06-62,642674
1064,SG,SG,JANE,CAI,Diploma,F,30/8/1946,Single,0,94906209,62474002,Janecai1064@Gmail.Com,HDB5,447 Choa Chu Kang Avenue 4,#08-375,680447
1065,MY,PR,ADIK,MALAKAR,Secondary,F,6/9/1986,Single,0,94906113,62222334,Adikmalakar1065@Gmail.Com,HDB5,Blk 801 Tampines Avenue 4,#01-529,520801
1066,MY,PR,ANAZIM,DUTT,Below Secondary,M,22/3/1944,Widowed,0,94903736,62069510,Anazimdutt1066@Gmail.Com,HDB4,603 Ang Mo Kio Avenue 5,#09-2663,560603
1067,SG,SG,NATASHA,TAN,University,F,2/4/1954,Divorced,0,94901344,62395489,Natashatan1067@Gmail.Com,HDB5,944 Hougang Street 92,#12-135,530944
1068,SG,SG,BRENDA,CHEW,Below Secondary,F,29/5/1940,Married,0,94900972,62184133,Brendachew1068@Gmail.Com,PC,125 Arthur Road,#04-41 Art,439829
1069,PH,PR,GIRLIE,PADILLA,Post Secondary,F,26/6/1973,Single,0,94900139,62456893,Girliepadilla1069@Gmail.Com,PC,57 Hillview Avenue,#05-06 Hil,669568
1070,SG,SG,QIWEN,YOW,Post Secondary,F,24/2/1978,Single,0,94892941,62103698,Qiwenyow1070@Gmail.Com,HDB4,332 Serangoon Avenue 3,#06-277,550332
1071,SG,SG,HUILING,QUACK,Diploma,F,21/6/1986,Single,0,94892666,62219513,Huilingquack1071@Gmail.Com,PC,10E Braddell Hill,#20-18  Br,570023
1072,SG,SG,JONATHAN,KOH,Post Secondary,M,3/5/1974,Single,0,94889304,62158433,Jonathankoh1072@Gmail.Com,HDB4,235 Simei Street 4,#04-226,520235
1073,SG,SG,SHUTING,FWA,Diploma,F,25/11/1981,Single,0,94872195,62888666,Shutingfwa1073@Gmail.Com,HDB4,366 Yishun Ring Road,#07-1514,760366
1074,PH,PR,FERMIN,SINGSON,Diploma,M,15/5/1959,Single,0,94870031,62295478,Ferminsingson1074@Gmail.Com,PC,485 Yio Chu Kang Road,#02-01,787058
1075,SG,SG,EELIN,TOH,University,F,15/7/1958,Married,0,94869757,62454489,Eelintoh1075@Gmail.Com,HDB4,321 Bukit Batok Street 33,#16-364,650321
1076,SG,SG,JOHN,HOH,Diploma,M,28/5/1983,Married,0,94863925,62195484,Johnhoh1076@Gmail.Com,PC,391 Upper Paya Lebar Road,#05-372 Ca,534981
1077,SG,SG,JOSHUA,KONG,University,M,1/9/1947,Divorced,0,94855719,62129489,Joshuakong1077@Gmail.Com,HDB4,866  Jurong West Street 81,#02-545,640866
1078,ID,PR,WIDYA,ATMADJA,University,F,22/1/1967,Single,0,94831745,62954488,Widyaatmadja1078@Gmail.Com,HDB4,474 Jurong West Street 41,#12-408,640474
1079,SG,SG,AGNES,YEO,Below Secondary,F,4/1/1949,Widowed,0,94820069,62254998,Agnesyeo1079@Gmail.Com,PC,21 Hillview Avenue,#04-448 Gl,679979
1080,SG,SG,EILEEN,TAN,University,F,5/4/1940,Widowed,2,94814115,62169594,Eileentan1080@Gmail.Com,HDB4,875 Tampines Street 84,#03-16,520875
1081,SG,SG,AMANDA,WEN,Secondary,F,6/4/1954,Divorced,0,94804341,62000944,Amandawen1081@Gmail.Com,HDB3,157 Bishan Street 11,#04-110,570157
1082,SG,SG,ANGELA,HO,Below Secondary,F,18/4/1964,Single,0,94797845,62284549,Angelaho1082@Gmail.Com,HDB5,32 New Market Road,#09-1038,50032
1083,SG,SG,ANGELINA,LOO,Below Secondary,F,23/7/1988,Single,0,94795875,62488969,Angelinaloo1083@Gmail.Com,HDB4,906 Jurong West Street 91,#08-181,640906
1084,SG,SG,LIZHENG,KOH,University,M,5/5/1984,Single,0,94792189,62258448,Lizhengkoh1084@Gmail.Com,HDB4,233 Tampines Street 21,#09-621,521233
1085,PH,PR,AMOR,TANGALIN,University,F,8/8/1975,Single,0,94791222,62215158,Amortangalin1085@Gmail.Com,HDB3,179 Ang Mo Kio Avenue 5,#07-2884,560179
1086,SG,SG,ASHER,LAM,Post Secondary,M,15/8/1983,Married,3,94790301,64189696,Asherlam1086@Gmail.Com,PC,Hillview Avenue,#10-27,649925
1087,SG,SG,AUDREY,LEE,Below Secondary,F,16/3/1964,Single,0,94786894,62215481,Audreylee1087@Gmail.Com,HDB4,404 Pandan Garden,#02-30,600404
1088,SG,SG,JUN WEI,CHAN,Diploma,M,4/6/1978,Single,0,94781243,62329889,JunWeichan1088@Gmail.Com,HDB5,46 Lengkok Bahru,#12-257,150046
1089,SG,SG,BRINTNEY,QUEY,University,F,7/8/1961,Single,0,94780644,61544215,Brintneyquey1089@Gmail.Com,HDB4,339 Tampines Street 33,#09-226,520339
1090,IN,PR,AAFREEN,BAHTT,Below Secondary,M,27/4/1965,Single,0,94772462,68421846,Aafreenbahtt1090@Gmail.Com,HDB4,7C Kaki Bukit Avenue 3,#11-169,415814
1091,SG,SG,CAROL,PONG,Below Secondary,F,26/6/1980,Single,0,94771333,66827335,Carolpong1091@Gmail.Com,HDB4,175 Ang Mo Kio Avenue 4,#10-781,560175
1092,PH,PR,DIVINA,MACAPUGUAY,University,F,18/11/1980,Single,0,94769641,62030122,Divinamacapuguay1092@Gmail.Com,HDB4,655B Jurong West,#02-546,642655
1093,SG,SG,CHARLOTTE,LAI,University,F,15/12/1983,Single,0,94765081,62111284,Charlottelai1093@Gmail.Com,HDB4,428 Pasir Ris Drive 6,#10-15,510428
1094,US,PR,ROBERT,WILLIAMS,Diploma,M,24/6/1969,Single,0,94765088,62212147,Robertwilliams1094@Gmail.Com,HDB4,837 Yishun Street 81,#01-338,760837
1095,SG,SG,CLARISSA,QUEY,University,F,26/8/1983,Single,0,94764247,62151849,Clarissaquey1095@Gmail.Com,HDB4,762 Pasir Ris Street 72,#07-410,760762
1096,SG,SG,DAISY,NEO,University,F,7/7/1961,Single,0,94760937,62218184,Daisyneo1096@Gmail.Com,PC,Jurong West Central 3,#08-610 Th,679706
1097,SG,SG,WALTER,LAU,Diploma,M,4/7/1959,Married,0,94759705,62454489,Walterlau1097@Gmail.Com,HDB4,321 Bukit Batok Street 33,#16-364,650321
1098,MY,PR,ARIF,GUPTA,University,F,28/3/1944,Widowed,0,94759137,62497745,Arifgupta1098@Gmail.Com,SDH,45 Clover Way,,579107
1099,HK,PR,DAYING,PENG,University,F,24/3/1988,Single,0,94758909,69215457,Dayingpeng1099@Gmail.Com,HDB3,Blk 14 Kampong Arang Road,#18-529,431014
1100,SG,SG,ELIZABETH,LIM,University,F,26/12/1935,Widowed,0,94756673,62001415,Elizabethlim1100@Gmail.Com,HDB4,682 Hougang Avenue 4,#03-322,530682
1101,SG,SG,EMMA,HAN,Diploma,F,31/10/1982,Single,0,94756133,62478963,Emmahan1101@Gmail.Com,HDB5,372 Bukit Batok Street 31,#03-390,650372
1102,MY,PR,FOINZIA,MALAKAR,Post Secondary,F,27/5/1978,Single,0,94754552,62456999,Foinziamalakar1102@Gmail.Com,HDB4,572 Ang Mo Kio Avenue 3,#11-3369,560572
1103,SG,SG,MAX,WONG,Diploma,M,5/6/1984,Single,0,94753362,62295478,Maxwong1103@Gmail.Com,HDB5,607 Senja Road,#12-04,670607
1104,SG,SG,JENIFER,KOH,University,F,27/7/1940,Widowed,1,94753362,62259440,Jeniferkoh1104@Gmail.Com,HDB4,859 Tampines Avenue 5,#07-615,520859
1105,SG,SG,HARRY,WONG,University,M,25/5/1949,Single,0,94752981,62201549,Harrywong1105@Gmail.Com,HDB4,825 Yishun Street 81,#02-578,760825
1106,SG,SG,GEORGINA,CHIN,Diploma,F,30/12/1966,Single,0,94752507,62295484,Georginachin1106@Gmail.Com,PC,12 Adis Road,#02-321 Ad,229976
1107,SG,SG,GRACE,PONG,Secondary,F,10/6/1965,Single,0,94752395,65215472,Gracepong1107@Gmail.Com,HDB4,457 Jurong West St 41,#12-768,640457
1108,SG,SG,GORDON,LOO,Below Secondary,M,19/3/1964,Single,0,94752074,63215487,Gordonloo1108@Gmail.Com,HDB4,456 Jurong West Street 41,#05-754,640456
1109,MY,PR,DELIMA,SEN,Secondary,F,28/10/1969,Single,0,94749826,62154548,Delimasen1109@Gmail.Com,HDB4,531 Jelapang Road,#02-09,670531
1110,SG,SG,JEN,CHU,University,F,4/3/1959,Married,2,94749238,62201545,Jenchu1110@Gmail.Com,HDB4,201B Tampines Street 21,#16-469,522201
1111,SG,SG,ISABEL,TAN,University,F,3/5/1986,Single,0,94746415,62879487,Isabeltan1111@Gmail.Com,HDB4,165 Simei Road,#07-378,520165
1112,SG,SG,GIDEON,CHONG,University,M,15/3/1989,Single,0,94746275,62336655,Gideonchong1112@Gmail.Com,HDB4,875 Woodlands Street 82,#04-530,730875
1113,SG,SG,MARY,TOH,Below Secondary,F,22/9/1984,Married,0,94745376,62484188,Marytoh1113@Gmail.Com,PC,80-102 Flora Road,#03-517 Ed,506999
1114,SG,SG,SEAN,CHIAM,Below Secondary,M,2/6/1948,Widowed,0,94739304,62181442,Seanchiam1114@Gmail.Com,HDB3,297D Choa Chu Kang Avenue 2,#12-100,684297
1115,SG,SG,JEAN,CHUA,Post Secondary,F,19/9/1969,Married,0,94738696,61187752,Jeanchua1115@Gmail.Com,HDB4,257A Boon Lay Drive,#05-364,641257
1116,SG,SG,JENNY,NGO,Diploma,F,5/8/1959,Married,1,94736521,62222946,Jennyngo1116@Gmail.Com,HDB4,23 Sin Ming Road,#15-220,570023
1117,SG,SG,JESSICA,CHIAM,Diploma,F,8/10/1934,Widowed,2,94736225,63304548,Jessicachiam1117@Gmail.Com,HDB4,230E Tampines Street 24,#11-798,528230
1118,SG,SG,JOAN,KE,University,F,16/3/1968,Single,0,94734234,62494772,Joanke1118@Gmail.Com,HDB5,457 Jurong West Avenue 1,#12-768,640457
1119,SG,SG,PATRICK,QUACK,Below Secondary,M,19/12/1954,Single,0,94733889,62264443,Patrickquack1119@Gmail.Com,HDB5,471 Choa Chu Kang Avenue 3,#06-135,680471
1120,HK,PR,LIPING,XU,Diploma,F,13/1/1980,Single,0,94729817,62448833,Lipingxu1120@Gmail.Com,HDB4,259B Compassvale,#13-617,542259
1121,MY,PR,JAAFAR,DANKER,Below Secondary,M,22/7/1959,Single,0,94727956,62333340,Jaafardanker1121@Gmail.Com,HDB5,976 Jurong West Street 93,#08-389,640976
1122,SG,SG,KATHERINE,KE,University,F,28/8/1986,Single,0,94726482,62269441,Katherineke1122@Gmail.Com,HDB5,226 Toa Payoh Lorong 8,#02-120,310226
1123,SG,SG,MARK,LOO,Below Secondary,M,27/1/1955,Single,0,94724786,62295477,Markloo1123@Gmail.Com,HDB4,Blk 438 Tampines Street 43,#13-529,520438
1124,SG,SG,LUCAS,LEE,Diploma,M,28/1/1984,Single,0,94724608,62269549,Lucaslee1124@Gmail.Com,SDH,8B Kovan Road,,548033
1125,ID,PR,BANNY,CHANDRA,Diploma,M,8/7/1987,Single,0,94724255,62224488,Bannychandra1125@Gmail.Com,HDB3,776 Yishun Avenue 3,#02-1599,760776
1126,SG,SG,SHAO WEI,LEE,Below Secondary,M,23/6/1969,Single,0,94721553,62019424,ShaoWeilee1126@Gmail.Com,HDB4,190 Bishan Street 13,#11-429,570190
1127,SG,SG,LAURA,YEO,Diploma,F,17/1/1984,Single,0,94720409,62295448,Laurayeo1127@Gmail.Com,HDB4,793 Woodlands Avenue 6,#09-669,730793
1128,SG,SG,LINSEY,LIM,University,F,14/12/1934,Widowed,0,94719553,62951439,Linseylim1128@Gmail.Com,HDB4,406 Woodlands Street 41,#07-20,730406
1129,SG,SG,BING WEI,FONG,Post Secondary,M,15/8/1969,Single,0,94719116,62295373,BingWeifong1129@Gmail.Com,HDB5,820 Woodlands St 82,#02-393,730820
1130,IN,PR,PADMSHIRA,DATTA,University,F,18/6/1981,Single,0,94715835,62001144,Padmshiradatta1130@Gmail.Com,HDB4,271 Bishan Street 24,#10-216,570271
1131,SG,SG,MANDY,AW,Below Secondary,F,12/4/1964,Married,4,94715644,64124154,Mandyaw1131@Gmail.Com,HDB3,296B Choa Chu Kang Avenue 2,#17-278,682296
1132,SG,SG,MARGARET,FANG,Secondary,F,15/8/1986,Single,0,94714634,62258448,Margaretfang1132@Gmail.Com,HDB4,796 Woodlands Drive 72,#12-47,730796
1133,MY,PR,SHAHRAM,BUDAKUTI,University,M,7/8/1973,Single,0,94713378,62277445,Shahrambudakuti1133@Gmail.Com,HDB4,451 Pasir Ris Drive 6,#08-178,510451
1134,SG,SG,MEGAN,PAN,Secondary,F,26/3/1954,Divorced,0,94713273,61154234,Meganpan1134@Gmail.Com,HDB4,463 Crawford Lane,#09-13,190463
1135,SG,SG,QI EN,TAY,University,F,7/3/1959,Single,0,94705104,62218475,QiEntay1135@Gmail.Com,HDB4,441 Choa Chu Kang Avenue 4,#11-421,680441
1136,SG,SG,PAULINE,LAN,Below Secondary,M,1/8/1989,Single,0,94704834,62254109,Paulinelan1136@Gmail.Com,HDB5,802 Yishun Ring Road,#10-4361,760802
1137,SG,SG,PIPER,FANG,Post Secondary,M,18/7/1990,Married,4,94699757,62338994,Piperfang1137@Gmail.Com,HDB4,180A Boon Lay Drive,#08-364,641180
1138,SG,SG,JIA LE,LOW,Diploma,M,28/4/1946,Single,0,94698497,63154573,JiaLelow1138@Gmail.Com,HDB4,130 Bukit Merah View,#08-356,150130
1139,SG,SG,WEI LE,NEO,Secondary,M,23/11/1983,Single,0,94695474,62336655,WeiLeneo1139@Gmail.Com,HDB4,629 Hougang Ave 8,#11-78,530629
1140,SG,SG,DERRICK,LOW,University,M,26/3/1959,Single,0,94692983,62249493,Derricklow1140@Gmail.Com,HDB5,321 Jurong East Street 31,#07-98,600321
1141,SG,SG,MARCO,PONG,Secondary,M,17/1/1964,Married,1,94690481,62515805,Marcopong1141@Gmail.Com,HDB4,735 Woodlands Circle,#03-499,730735
1142,SG,SG,SCARLET,LEE,Diploma,F,27/2/1986,Single,0,94689969,62256408,Scarletlee1142@Gmail.Com,HDB5,319B  Anchorvale Drive,#06-94,542319
1143,SG,SG,JIAN HONG,LONG,University,M,23/7/1944,Divorced,0,94685828,62277451,JianHonglong1143@Gmail.Com,HDB4,259  Ang Mo Kio Avenue 1,#14-08,560259
1144,HK,PR,WEI YANG,HUANG,University,M,9/9/1944,Widowed,0,94685549,63289542,WeiYanghuang1144@Gmail.Com,HDB4,12  Boon Teck Road,#02-02,329586
1145,MY,PR,ZAIN,CHANDA,Below Secondary,M,6/12/1989,Single,0,94685519,62499988,Zainchanda1145@Gmail.Com,HDB4,Blk 804 Tampines Avenue 4,#02-529,520804
1146,PH,PR,CHARITO,GONZALES,Below Secondary,F,16/6/1937,Widowed,0,94685034,62295499,Charitogonzales1146@Gmail.Com,HDB5,422  Choa Chu Kang Avenue 4,#05-240,680422
1147,ID,PR,LEONY,SUDJARWADI,Secondary,F,16/4/1987,Single,0,94684419,62664477,Leonysudjarwadi1147@Gmail.Com,HDB4,412 Tampines St 41,#11-263,520412
1148,SG,SG,TAYLOR,HOH,Below Secondary,M,2/12/1969,Single,0,94683384,62254494,Taylorhoh1148@Gmail.Com,HDB5,261D  Sengkang East Way,#05-436,544261
1149,SG,SG,VICTORIA,FANG,University,F,20/6/1946,Single,0,94682447,63315454,Victoriafang1149@Gmail.Com,HDB4,272  Pasir Ris Street 21,#03-484,510272
1150,SG,SG,VIOLET,LIM,Secondary,F,9/7/1964,Single,0,94681228,62944812,Violetlim1150@Gmail.Com,HDB4,501A  Wellington Circle,#08-38,751501
1151,SG,SG,MELVIN,KONG,Diploma,M,21/3/1974,Single,0,94678305,62197792,Melvinkong1151@Gmail.Com,HDB4,96 Toa Payoh,#03-26,310096
1152,SG,SG,WENDY,LEONG,Diploma,F,23/11/1968,Single,0,94677027,62348416,Wendyleong1152@Gmail.Com,HDB4,427 Tampines Street 41,#10-451,520427
1153,MY,PR,ADIRA,DEV,Below Secondary,M,14/2/1949,Widowed,0,94676867,61545454,Adiradev1153@Gmail.Com,HDB4,118 Edgefield Plains,#03-312,820118
1154,PH,PR,LAARNI,BAUTISTA,Post Secondary,F,16/9/1974,Single,0,94676723,62457866,Laarnibautista1154@Gmail.Com,HDB3,705  Tampines Street 71,#14-56,520705
1155,SG,SG,DARREN,QUACK,Secondary,M,15/11/1944,Widowed,0,94676016,62254784,Darrenquack1155@Gmail.Com,HDB4,253  Hougang Ave 3,#10-324,530253
1156,SG,SG,MEI LI,QUACK,Below Secondary,F,1/8/1965,Single,0,94675576,65215421,MeiLiquack1156@Gmail.Com,HDB4,821 Yishun Street 81,#01-640,760821
1157,SG,SG,MU LAN,AW,Post Secondary,F,4/1/1978,Single,0,94674466,62412033,MuLanaw1157@Gmail.Com,HDB4,3 Jalan Anak Bukit,#09-05,588998
1158,PH,PR,JEJOMAR,BEADO,Post Secondary,M,14/12/1984,Married,2,94674271,62295470,Jejomarbeado1158@Gmail.Com,HDB5,711 Hougang Avenue 2,#08-153,530711
1159,SG,SG,AH KOW,WEN,University,M,21/5/1949,Single,0,94674259,62031655,AhKowwen1159@Gmail.Com,HDB5,195 Kim Keat Avenue,#12-318,310195
1160,SG,SG,KHIM HWA,LOO,Below Secondary,M,24/6/1959,Single,0,94673721,62450587,KhimHwaloo1160@Gmail.Com,HDB4,427 Bedok North Road,#04-289,460427
1161,ID,PR,VERONIKA,AGUSALIM,University,F,7/11/1944,Widowed,0,94673278,62495849,Veronikaagusalim1161@Gmail.Com,HDB4,411 Woodlands Street 41,#08-234,730411
1162,PH,PR,BENJIE,GOMEZ,University,M,23/9/1984,Single,0,94673177,62215151,Benjiegomez1162@Gmail.Com,HDB4,160B Punggol Central,#16-111,822160
1163,SG,SG,EELIN,CHEONG,Secondary,F,28/9/1964,Single,0,94671225,62248477,Eelincheong1163@Gmail.Com,HDB5,563 Hougang Street 51,#03-567,530563
1164,SG,SG,JOHN,LOO,University,M,14/2/1986,Single,0,94669657,62295058,Johnloo1164@Gmail.Com,HDB4,16 Cantonment Close,#21-41,80016
1165,SG,SG,JOSHUA,WEE,Secondary,M,24/12/1979,Single,0,94669607,62124774,Joshuawee1165@Gmail.Com,HDB4,118 Teck Whye Lane,#03-772,680118
1166,SG,SG,NURL,MOHAMAD,Below Secondary,F,8/11/1959,Single,0,94668246,62195574,Nurlmohamad1166@Gmail.Com,HDB5,190 Pasir Ris St 1,#05-26,510190
1167,SG,SG,ASHER,NGIAM,Below Secondary,M,3/1/1983,Single,0,94665627,62495589,Asherngiam1167@Gmail.Com,HDB3,508A Wellington Circle,#09-47,751508
1168,MY,PR,FARHAN,LAWLOR,Below Secondary,M,24/7/1973,Married,0,94665325,62314280,Farhanlawlor1168@Gmail.Com,HDB4,290H Bukit Batok Street 24,#20-364,657289
1169,SG,SG,JUN WEI,AW,Secondary,M,16/10/1948,Widowed,1,94664131,62294499,JunWeiaw1169@Gmail.Com,HDB4,759 Yishun Street 41,#11-284,760759
1170,SG,SG,BRINTNEY,LOW,University,F,19/9/1949,Divorced,0,94662541,62248414,Brintneylow1170@Gmail.Com,HDB4,685B Choa Chu Kang Crescent,#05-298,682685
1171,HK,PR,WEI JUN,LIU,University,M,19/11/1977,Married,0,94662308,62999455,WeiJunliu1171@Gmail.Com,HDB4,296C Bukit Batok Street 22,#08-364,653194
1172,SG,SG,KWANG YANG,LAU,Diploma,M,20/3/1954,Divorced,0,94661003,62164599,KwangYanglau1172@Gmail.Com,HDB3,263 Serangoon Central Drive,#02-83,550263
1173,SG,SG,DOROTHY,CAI,Below Secondary,F,1/11/1966,Single,0,94660431,62154584,Dorothycai1173@Gmail.Com,HDB4,259 Kim Keat Avenue,#06-08,310259
1174,SG,SG,ALVIN,WEE,Diploma,M,1/7/1984,Single,0,94660276,62217425,Alvinwee1174@Gmail.Com,HDB5,32  Bedok South Avenue 2,#16-315,460032
1175,SG,SG,DOMINIC,TOH,Secondary,M,14/4/1959,Single,0,94656225,62245895,Dominictoh1175@Gmail.Com,HDB4,582 Woodland Drive 16,#09-470,730582
1176,SG,SG,ERRICA,TUNG,Post Secondary,F,15/11/1969,Single,0,94655999,62295498,Erricatung1176@Gmail.Com,HDB3,323 Ubi Avenue 1,#06-577,400323
1177,AU,PR,ELLA,WILSON,Secondary,F,10/1/1968,Single,0,94655978,62144052,Ellawilson1177@Gmail.Com,HDB3,516 Hougang Ave 1,#02-201,530516
1178,SG,SG,GRACE,CHUA,Below Secondary,F,24/2/1949,Widowed,0,94654619,61315415,Gracechua1178@Gmail.Com,HDB4,35 Eunos Cresent,#18-276,400035
1179,HK,PR,YANYING,KONG,Secondary,F,11/11/1970,Single,0,94653862,62198489,Yanyingkong1179@Gmail.Com,HDB4,317  Serangoon Avenue 2,#08-232,550317
1180,SG,SG,MAY,HUIN,Diploma,F,18/10/1938,Widowed,0,94650439,62184144,Mayhuin1180@Gmail.Com,HDB3,165 Bedok South Road,#08-368,460165
1181,SG,SG,JANE,GOH,Secondary,F,2/11/1969,Single,0,94649867,61315456,Janegoh1181@Gmail.Com,HDB4,452 Pasir Ris Drive 6,#02-228,510452
1182,SG,SG,JESSIE,SENG,Below Secondary,F,29/12/1940,Widowed,0,94649594,62251517,Jessieseng1182@Gmail.Com,HDB4,107 Bedok Reservior Road,#05-322,470107
1183,AU,PR,NOAH,WILSON,Post Secondary,M,19/4/1978,Married,0,94647733,62411111,Noahwilson1183@Gmail.Com,PC,31A Brighton Crescent,#03-7 Brig,554720
1184,SG,SG,NATASHA,FANG,University,F,12/1/1973,Married,0,94645864,62478892,Natashafang1184@Gmail.Com,HDB4,622B Bukit Batok Central,#19-364,652622
1185,SG,SG,BRENDA,HAN,Post Secondary,F,3/11/1964,Single,0,94645252,61465156,Brendahan1185@Gmail.Com,HDB4,750  Yishun Street 72,#03-162,760750
1186,US,PR,CATHRYN,ROBINSON,University,F,15/10/1981,Single,0,94643237,62113488,Cathrynrobinson1186@Gmail.Com,HDB3,261 Tampines St 21,#10-294,520261
1187,SG,SG,JEM,CHEUNG,Secondary,M,17/11/1954,Single,0,94641705,62215143,Jemcheung1187@Gmail.Com,HDB4,55 Pipit Road,#12-04,370055
1188,SG,SG,HUILING,FANG,University,F,26/9/1982,Single,0,94641112,62295466,Huilingfang1188@Gmail.Com,HDB4,689  Hougang Street 61,#04-244,530689
1189,SG,SG,PEITING,LEO,Diploma,F,9/4/1982,Single,0,94641053,62498844,Peitingleo1189@Gmail.Com,HDB3,623 Senja Road,#09-114,670623
1190,SG,SG,TAYLOR,WANG,University,M,25/9/1947,Single,0,94640687,64134541,Taylorwang1190@Gmail.Com,HDB4,30 Marine Crescent,#16-171,440030
1191,MY,PR,RAMLI,DAVI,Post Secondary,M,18/1/1978,Single,0,94637122,62477251,Ramlidavi1191@Gmail.Com,HDB5,223  Choa Chu Kang Central,#08-245,680223
1192,SG,SG,EELIN,WANG,University,F,15/11/1974,Single,0,94636126,62285920,Eelinwang1192@Gmail.Com,HDB4,330  Serangoon Avenue 3,#06-369,550330
1193,SG,SG,JOHN,NGO,University,M,24/1/1969,Married,1,94635867,65857344,Johnngo1193@Gmail.Com,HDB3,27 Elizabeth Drive,#16-37,660027
